[INFO ] [2021-06-19 21:17:40,280] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-06-25 09:08:24,720] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-06-25 09:08:24,815]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-25 09:08:24,829] Post-Condition: Close browser 'chrome'
[INFO ] [2021-06-25 09:08:25,964] OS name = windows 7
[INFO ] [2021-06-25 09:11:42,107] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-06-25 09:11:50,462] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-06-25 09:11:50,701]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-25 09:11:50,705] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-06-25 09:11:52,801] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-06-25 09:11:52,949] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-06-25 09:11:53,239] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-06-25 09:11:53,540] User_01_Register - Step 06: Enter to Email textbox with value testing4764@live.com
[INFO ] [2021-06-25 09:11:53,918] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-06-25 09:11:54,616] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-06-25 09:11:54,832] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-06-25 09:11:57,524] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-06-25 09:11:57,629]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-25 09:11:57,629] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-06-25 09:12:00,814] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-06-25 09:12:00,919]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-25 09:12:00,931] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-06-25 09:12:01,690] User_02_Login - Step 02: Enter to Email textbox with value testing4764@live.com
[INFO ] [2021-06-25 09:12:02,002] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-06-25 09:12:02,194] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-06-25 09:12:04,464] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-06-25 09:12:04,548]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-25 09:12:04,917] Post-Condition: Close browser 'chrome'
[INFO ] [2021-06-25 09:12:09,639] OS name = windows 7
[INFO ] [2021-06-25 09:12:49,008] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-06-25 09:13:03,021] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-06-25 09:13:03,254]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-25 09:13:03,257] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-06-25 09:13:05,033] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-06-25 09:13:05,194] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-06-25 09:13:05,441] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-06-25 09:13:05,679] User_01_Register - Step 06: Enter to Email textbox with value testing71519@live.com
[INFO ] [2021-06-25 09:13:05,935] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-06-25 09:13:06,155] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-06-25 09:13:06,380] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-06-25 09:13:09,242] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-06-25 09:13:09,328]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-25 09:13:09,328] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-06-25 09:13:12,102] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-06-25 09:13:12,187]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-25 09:13:12,202] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-06-25 09:13:13,465] User_02_Login - Step 02: Enter to Email textbox with value testing71519@live.com
[INFO ] [2021-06-25 09:13:13,696] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-06-25 09:13:13,892] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-06-25 09:13:14,870] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-06-25 09:13:14,937]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-06-25 09:13:14,950] Post-Condition: Close browser 'chrome'
[INFO ] [2021-06-25 09:13:17,765] OS name = windows 7
[INFO ] [2021-06-25 09:21:01,199] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-06-25 09:21:17,758] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-06-25 09:21:20,912]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-25 09:21:20,916] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-06-25 09:21:25,028] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-06-25 09:21:25,177] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-06-25 09:21:25,446] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-06-25 09:21:25,673] User_01_Register - Step 06: Enter to Email textbox with value testing1058@live.com
[INFO ] [2021-06-25 09:21:25,950] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-06-25 09:21:26,190] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-06-25 09:21:26,429] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-06-25 09:21:29,091] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-06-25 09:21:29,186]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-25 09:21:29,186] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-06-25 09:21:34,787] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-06-25 09:21:34,876]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-25 09:21:34,885] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-06-25 09:21:40,740] User_02_Login - Step 02: Enter to Email textbox with value testing1058@live.com
[INFO ] [2021-06-25 09:21:40,968] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-06-25 09:21:41,182] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-06-25 09:21:41,550] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-06-25 09:22:11,610] Post-Condition: Close browser 'chrome'
[INFO ] [2021-06-25 09:23:21,563] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-06-25 09:23:30,175] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-06-25 09:23:30,519]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-25 09:23:30,523] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-06-25 09:23:34,165] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-06-25 09:23:34,323] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-06-25 09:23:34,606] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-06-25 09:23:34,853] User_01_Register - Step 06: Enter to Email textbox with value testing15850@live.com
[INFO ] [2021-06-25 09:23:35,128] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-06-25 09:23:35,365] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-06-25 09:23:35,612] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-06-25 09:23:37,960] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-06-25 09:23:38,041]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-25 09:23:38,042] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-06-25 09:23:40,686] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-06-25 09:23:40,767]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-25 09:23:41,620] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-06-25 09:23:42,956] User_02_Login - Step 02: Enter to Email textbox with value testing15850@live.com
[INFO ] [2021-06-25 09:23:43,171] User_02_Login - Step 03: Enter to Password textbox with value 123456
[INFO ] [2021-06-25 09:23:43,376] User_02_Login - Step 04: Click to Login button
[INFO ] [2021-06-25 09:23:43,840] User_02_Login - Step 05: Verify Home Page displayed
[INFO ] [2021-06-25 09:24:13,961] Post-Condition: Close browser 'chrome'
[INFO ] [2021-06-25 09:24:14,598] OS name = windows 7
[INFO ] [2021-06-25 09:25:35,406] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-06-25 09:25:44,041] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-06-25 09:25:44,480]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-25 09:25:44,484] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-06-25 09:25:46,189] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-06-25 09:25:46,368] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-06-25 09:25:46,626] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-06-25 09:25:46,861] User_01_Register - Step 06: Enter to Email textbox with value testing23119@live.com
[INFO ] [2021-06-25 09:25:47,145] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-06-25 09:25:47,426] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-06-25 09:25:47,714] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-06-25 09:25:50,032] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-06-25 09:25:50,147]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-25 09:25:50,147] User_01_Register - Step 11: Click to Logout  link
[INFO ] [2021-06-25 09:25:51,564] User_01_Register - Step 12: Verify Home Page displayed
[INFO ] [2021-06-25 09:25:55,821] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-06-25 09:25:59,828] Post-Condition: Close browser 'chrome'
[INFO ] [2021-06-25 09:26:00,457] OS name = windows 7
[INFO ] [2021-06-25 09:29:23,929] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-06-25 09:29:31,633] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-06-25 09:29:31,904]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-25 09:29:31,907] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-06-25 09:29:33,497] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-06-25 09:29:33,654] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-06-25 09:29:33,934] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-06-25 09:29:34,175] User_01_Register - Step 06: Enter to Email textbox with value testing90415@live.com
[INFO ] [2021-06-25 09:29:34,457] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-06-25 09:29:34,718] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-06-25 09:29:34,944] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-06-25 09:29:35,411] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-06-25 09:29:37,627] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-06-25 09:29:41,640] Post-Condition: Close browser 'chrome'
[INFO ] [2021-06-25 09:29:42,280] OS name = windows 7
[INFO ] [2021-06-25 09:30:04,273] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-06-25 09:30:11,429] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-06-25 09:30:11,643]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-25 09:30:11,647] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-06-25 09:30:15,762] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-06-25 09:30:46,298] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-06-25 09:31:16,774] Post-Condition: Close browser 'chrome'
[INFO ] [2021-06-25 09:31:17,415] OS name = windows 7
[INFO ] [2021-06-25 09:33:14,080] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-06-25 09:33:21,696] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-06-25 09:33:21,891]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-25 09:33:21,896] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-06-25 09:33:23,538] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-06-25 09:33:23,727] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-06-25 09:33:24,003] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-06-25 09:33:24,267] User_01_Register - Step 06: Enter to Email textbox with value testing12438@live.com
[INFO ] [2021-06-25 09:33:26,713] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-06-25 09:33:30,791] Post-Condition: Close browser 'chrome'
[INFO ] [2021-06-25 09:40:44,053] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-06-25 09:40:50,651] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-06-25 09:40:50,786]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-25 09:40:50,789] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-06-25 09:40:52,301] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-06-25 09:40:52,444] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-06-25 09:40:52,675] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-06-25 09:40:52,861] User_01_Register - Step 06: Enter to Email textbox with value testing74053@live.com
[INFO ] [2021-06-25 09:40:53,092] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-06-25 09:40:53,298] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-06-25 09:40:53,475] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-06-25 09:40:58,282] User_01_Register - Step 10: Verify success message displayed
[INFO ] [2021-06-25 09:41:28,751] User_02_Login - Step 01: Click to Login link
[INFO ] [2021-06-25 09:41:59,151] Post-Condition: Close browser 'chrome'
[INFO ] [2021-06-25 09:43:54,993] Pre-Condition: Open browser 'chrome' and navigate to 'https://demo.nopcommerce.com/'
[INFO ] [2021-06-25 09:44:01,919] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-06-25 09:44:02,102]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-06-25 09:44:02,107] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-06-25 09:44:03,983] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-06-25 09:44:04,114] User_01_Register - Step 04: Enter to Firstname textbox
[INFO ] [2021-06-25 09:44:04,313] User_01_Register - Step 05: Enter to Lastname textbox
[INFO ] [2021-06-25 09:44:04,535] User_01_Register - Step 06: Enter to Email textbox with value testing43347@live.com
[INFO ] [2021-06-25 09:44:04,747] User_01_Register - Step 07: Enter to Password textbox with value 123456
[INFO ] [2021-06-25 09:44:04,924] User_01_Register - Step 08: Enter to Confirm Password textbox with value 123456
[INFO ] [2021-06-25 09:44:05,083] User_01_Register - Step 09: Click to Register button
